frame,x,y
54,448.1561279296875,729.8530883789062
55,0.0,0.0
55,0.0,0.0
55,0.0,0.0
55,0.0,0.0
55,0.0,0.0
55,0.0,0.0
55,0.0,0.0
55,0.0,0.0
55,0.0,0.0
55,0.0,0.0
55,0.0,0.0
55,788.34814453125,119.13514709472656
55,666.4323120117188,124.90956115722656
55,850.450927734375,462.7081604003906
55,627.4312133789062,456.2593078613281
55,841.8499145507812,754.05029296875
55,469.66619873046875,727.3847045898438
56,0.0,0.0
56,0.0,0.0
56,0.0,0.0
56,0.0,0.0
56,0.0,0.0
56,0.0,0.0
56,0.0,0.0
56,0.0,0.0
56,0.0,0.0
56,0.0,0.0
56,0.0,0.0
56,788.2369995117188,118.18281555175781
56,680.655029296875,124.42918395996094
56,853.391845703125,460.8937072753906
56,649.722412109375,452.6984558105469
56,836.49560546875,752.368896484375
56,484.1850891113281,723.7567749023438
57,0.0,0.0
57,0.0,0.0
57,0.0,0.0
57,0.0,0.0
57,0.0,0.0
57,0.0,0.0
57,0.0,0.0
57,0.0,0.0
57,0.0,0.0
57,0.0,0.0
57,0.0,0.0
57,796.6241455078125,94.98875427246094
57,704.1613159179688,103.98289489746094
57,848.43994140625,451.9160461425781
57,690.0537719726562,447.6230163574219
57,826.6292724609375,753.1290893554688
57,500.0871276855469,711.3648071289062
58,0.0,0.0
58,0.0,0.0
58,0.0,0.0
58,0.0,0.0
58,0.0,0.0
58,0.0,0.0
58,0.0,0.0
58,0.0,0.0
58,0.0,0.0
58,0.0,0.0
58,0.0,0.0
58,815.5274658203125,84.97869873046875
58,722.3792724609375,90.97151184082031
58,865.4632568359375,449.2079162597656
58,719.4527587890625,440.63067626953125
58,832.6085815429688,753.1077270507812
58,524.9152221679688,705.9703369140625
59,0.0,0.0
59,0.0,0.0
59,0.0,0.0
59,0.0,0.0
59,0.0,0.0
59,0.0,0.0
59,0.0,0.0
59,0.0,0.0
59,0.0,0.0
59,0.0,0.0
59,0.0,0.0
59,824.1300659179688,90.11288452148438
59,730.6058349609375,92.65974426269531
59,883.6578979492188,458.22967529296875
59,747.8694458007812,443.4415588378906
59,832.97119140625,764.5783081054688
59,547.1859130859375,707.2166748046875
60,0.0,0.0
60,0.0,0.0
60,0.0,0.0
60,0.0,0.0
60,0.0,0.0
60,0.0,0.0
60,0.0,0.0
60,0.0,0.0
60,0.0,0.0
60,0.0,0.0
60,0.0,0.0
60,830.023681640625,84.53343200683594
60,737.6151123046875,85.33671569824219
60,898.9356689453125,452.5090026855469
60,770.39453125,435.14337158203125
60,834.3720703125,761.15283203125
60,573.8886108398438,707.4744873046875
61,0.0,0.0
61,0.0,0.0
61,0.0,0.0
61,0.0,0.0
61,0.0,0.0
61,0.0,0.0
61,0.0,0.0
61,0.0,0.0
61,0.0,0.0
61,925.116455078125,128.66575622558594
61,607.0405883789062,80.7656021118164
61,834.2867431640625,80.1111831665039
61,736.786865234375,80.87873840332031
61,888.8252563476562,457.2411193847656
61,815.3353881835938,436.0104675292969
61,820.154541015625,783.8886108398438
61,601.0197143554688,698.9622802734375
62,0.0,0.0
62,0.0,0.0
62,0.0,0.0
62,0.0,0.0
62,0.0,0.0
62,0.0,0.0
62,0.0,0.0
62,0.0,0.0
62,0.0,0.0
62,940.8885498046875,122.04084777832031
62,609.107421875,65.8838882446289
62,836.693115234375,85.76522827148438
62,741.3286743164062,87.1146240234375
62,904.51904296875,454.5163879394531
62,832.2100219726562,440.2795715332031
62,838.90234375,777.2357177734375
62,619.5602416992188,706.8294067382812
63,0.0,0.0
63,0.0,0.0
63,0.0,0.0
63,0.0,0.0
63,0.0,0.0
63,0.0,0.0
63,0.0,0.0
63,0.0,0.0
63,0.0,0.0
63,958.7245483398438,119.31065368652344
63,643.7034301757812,65.12763977050781
63,839.1727294921875,80.8326187133789
63,759.7862548828125,83.3415756225586
63,907.1138305664062,451.9446105957031
63,866.3994750976562,441.5251770019531
63,839.3329467773438,769.5007934570312
63,651.2279663085938,702.7366943359375
64,0.0,0.0
64,0.0,0.0
64,0.0,0.0
64,0.0,0.0
64,0.0,0.0
64,0.0,0.0
64,0.0,0.0
64,0.0,0.0
64,0.0,0.0
64,984.6804809570312,102.28289794921875
64,648.13916015625,69.35861206054688
64,859.2120361328125,76.9841537475586
64,763.9364013671875,79.03887176513672
64,927.8062133789062,445.669677734375
64,888.4429931640625,440.7301025390625
64,835.6620483398438,767.5364379882812
64,694.433349609375,724.6786499023438
65,0.0,0.0
65,0.0,0.0
65,0.0,0.0
65,0.0,0.0
65,0.0,0.0
65,0.0,0.0
65,0.0,0.0
65,0.0,0.0
65,0.0,0.0
65,1002.5123291015625,99.990966796875
65,651.646728515625,73.91297149658203
65,882.7840576171875,61.22035217285156
65,760.7650146484375,63.608299255371094
65,947.3908081054688,432.2647705078125
65,903.5792236328125,429.59979248046875
65,840.0360717773438,776.1302490234375
65,757.3076171875,748.7191772460938
66,0.0,0.0
66,0.0,0.0
66,0.0,0.0
66,0.0,0.0
66,0.0,0.0
66,0.0,0.0
66,0.0,0.0
66,0.0,0.0
66,0.0,0.0
66,1019.5924682617188,92.51591491699219
66,664.820068359375,65.83470153808594
66,884.9822387695312,65.24679565429688
66,771.5984497070312,58.885894775390625
66,944.312255859375,426.212158203125
66,911.0714721679688,412.79693603515625
66,829.4203491210938,765.6398315429688
66,808.5294799804688,746.9205322265625
67,0.0,0.0
67,0.0,0.0
67,0.0,0.0
67,0.0,0.0
67,0.0,0.0
67,0.0,0.0
67,0.0,0.0
67,0.0,0.0
67,0.0,0.0
67,1033.07373046875,79.7687759399414
67,669.2197265625,60.54668426513672
67,884.7083129882812,71.1042709350586
67,792.9633178710938,65.08049011230469
67,927.844482421875,422.8261413574219
67,942.161376953125,417.30242919921875
67,802.0513916015625,761.3673706054688
67,855.219970703125,760.6221313476562
68,0.0,0.0
68,0.0,0.0
68,0.0,0.0
68,0.0,0.0
68,0.0,0.0
68,0.0,0.0
68,0.0,0.0
68,0.0,0.0
68,0.0,0.0
68,1050.3739013671875,75.9371109008789
68,685.0831298828125,67.2853775024414
68,892.3529663085938,79.15873718261719
68,806.6751708984375,73.59235382080078
68,925.7708129882812,431.5356750488281
68,957.3843994140625,422.302734375
68,814.6732177734375,776.15771484375
68,886.7582397460938,765.1666870117188
69,0.0,0.0
69,0.0,0.0
69,0.0,0.0
69,0.0,0.0
69,0.0,0.0
69,0.0,0.0
69,0.0,0.0
69,0.0,0.0
69,0.0,0.0
69,0.0,0.0
69,704.8591918945312,63.205902099609375
69,881.7953491210938,66.65336608886719
69,822.698974609375,57.76652526855469
69,922.0955200195312,428.25048828125
69,974.4127807617188,422.4922790527344
69,791.8134765625,769.5357666015625
69,905.36669921875,783.5233764648438
70,0.0,0.0
70,0.0,0.0
70,0.0,0.0
70,0.0,0.0
70,0.0,0.0
70,0.0,0.0
70,0.0,0.0
70,0.0,0.0
70,0.0,0.0
70,1094.242431640625,61.84812927246094
70,705.0081787109375,61.482421875
70,915.6278686523438,76.25779724121094
70,824.1522827148438,70.84783172607422
70,919.8645629882812,430.6269836425781
70,981.1265258789062,425.8334655761719
70,805.549072265625,779.093505859375
70,961.4122924804688,784.4653930664062
71,0.0,0.0
71,0.0,0.0
71,0.0,0.0
71,0.0,0.0
71,0.0,0.0
71,0.0,0.0
71,0.0,0.0
71,0.0,0.0
71,0.0,0.0
71,0.0,0.0
71,726.1319580078125,67.81175994873047
71,922.4447021484375,64.728515625
71,850.6150512695312,61.37937927246094
71,916.7940673828125,441.5936279296875
71,1007.766357421875,441.2141418457031
71,807.6853637695312,781.1171264648438
71,1003.4400024414062,795.1417846679688
72,0.0,0.0
72,0.0,0.0
72,0.0,0.0
72,0.0,0.0
72,0.0,0.0
72,0.0,0.0
72,0.0,0.0
72,0.0,0.0
72,0.0,0.0
72,0.0,0.0
72,742.46630859375,69.15609741210938
72,938.2318725585938,71.95145416259766
72,867.0562133789062,67.48915100097656
72,922.1510620117188,443.543701171875
72,1030.59814453125,448.06964111328125
72,808.6194458007812,784.2024536132812
72,1037.9901123046875,808.166748046875
73,0.0,0.0
73,0.0,0.0
73,0.0,0.0
73,0.0,0.0
73,0.0,0.0
73,0.0,0.0
73,0.0,0.0
73,0.0,0.0
73,771.3853149414062,0.0
73,0.0,0.0
73,747.4743041992188,76.0612564086914
73,963.1221923828125,87.16181945800781
73,879.3032836914062,81.05879974365234
73,923.5198974609375,450.8447570800781
73,1042.37255859375,450.81170654296875
73,814.96533203125,789.9501342773438
73,1089.454833984375,808.2989501953125
74,0.0,0.0
74,0.0,0.0
74,0.0,0.0
74,0.0,0.0
74,0.0,0.0
74,0.0,0.0
74,0.0,0.0
74,0.0,0.0
74,781.3378295898438,0.0
74,0.0,0.0
74,755.1253662109375,74.08085632324219
74,978.8703002929688,89.5843505859375
74,887.9121704101562,86.12885284423828
74,923.4990234375,448.82666015625
74,1048.9244384765625,458.68157958984375
74,813.1589965820312,780.8466796875
74,1123.283203125,818.7694702148438
75,0.0,0.0
75,0.0,0.0
75,0.0,0.0
75,0.0,0.0
75,0.0,0.0
75,0.0,0.0
75,0.0,0.0
75,0.0,0.0
75,795.5894165039062,0.0
75,0.0,0.0
75,779.5343627929688,82.09659576416016
75,992.7174682617188,90.18388366699219
75,899.4397583007812,83.68700408935547
75,920.4338989257812,458.54315185546875
75,1058.4613037109375,461.5716247558594
75,820.855224609375,781.3705444335938
75,1163.879638671875,814.297119140625
76,0.0,0.0
76,0.0,0.0
76,0.0,0.0
76,0.0,0.0
76,0.0,0.0
76,0.0,0.0
76,0.0,0.0
76,0.0,0.0
76,805.53173828125,0.0
76,0.0,0.0
76,802.8873291015625,84.5244140625
76,1021.28173828125,98.24665832519531
76,915.4686279296875,96.66764831542969
76,924.6141357421875,459.4134826660156
76,1068.817626953125,472.2814636230469
76,825.7674560546875,774.4956665039062
76,1207.5579833984375,820.3599243164062
77,0.0,0.0
77,0.0,0.0
77,0.0,0.0
77,0.0,0.0
77,0.0,0.0
77,0.0,0.0
77,0.0,0.0
77,0.0,0.0
77,826.82666015625,0.0
77,0.0,0.0
77,813.0860595703125,86.7948989868164
77,1024.7120361328125,94.68974304199219
77,921.5118408203125,88.90425109863281
77,933.2210693359375,459.5374450683594
77,1083.939697265625,465.06988525390625
77,836.1845092773438,782.7779541015625
77,1230.8892822265625,822.5411376953125
78,0.0,0.0
78,0.0,0.0
78,0.0,0.0
78,0.0,0.0
78,0.0,0.0
78,0.0,0.0
78,0.0,0.0
78,0.0,0.0
78,828.8265380859375,0.0
78,0.0,0.0
78,831.485595703125,89.35647583007812
78,1047.928466796875,112.3783950805664
78,943.810546875,109.86463165283203
78,936.8450317382812,471.7723388671875
78,1100.60546875,483.1552734375
78,843.2655029296875,780.8203125
78,1256.1744384765625,818.8145141601562
79,0.0,0.0
79,0.0,0.0
79,0.0,0.0
79,0.0,0.0
79,0.0,0.0
79,0.0,0.0
79,0.0,0.0
79,0.0,0.0
79,844.3665161132812,0.0
79,0.0,0.0
79,846.450439453125,99.67684936523438
79,1058.1290283203125,120.8429946899414
79,962.9771728515625,115.58003997802734
79,943.2432861328125,480.2687072753906
79,1126.4930419921875,492.5142822265625
79,840.0462036132812,779.0343017578125
79,1280.31396484375,825.0734252929688
80,0.0,0.0
80,0.0,0.0
80,0.0,0.0
80,0.0,0.0
80,0.0,0.0
80,0.0,0.0
80,0.0,0.0
80,0.0,0.0
80,855.2164306640625,0.0
80,0.0,0.0
80,859.8382568359375,98.74497985839844
80,1083.037109375,128.2130126953125
80,984.9153442382812,124.60816955566406
80,957.5255737304688,479.5918884277344
80,1144.4464111328125,499.4412536621094
80,843.5760498046875,775.38427734375
80,1298.7064208984375,834.0225830078125
81,0.0,0.0
81,0.0,0.0
81,0.0,0.0
81,0.0,0.0
81,0.0,0.0
81,0.0,0.0
81,0.0,0.0
81,0.0,0.0
81,878.6182250976562,0.0
81,0.0,0.0
81,883.5152587890625,103.37663269042969
81,1100.1121826171875,114.42063903808594
81,1004.8024291992188,109.49546813964844
81,966.0254516601562,479.5701599121094
81,1160.7132568359375,501.0687561035156
81,842.6092529296875,775.6497802734375
81,1310.679443359375,842.3719482421875
82,0.0,0.0
82,0.0,0.0
82,0.0,0.0
82,0.0,0.0
82,0.0,0.0
82,0.0,0.0
82,0.0,0.0
82,0.0,0.0
82,905.9547729492188,0.0
82,0.0,0.0
82,904.6714477539062,104.20452117919922
82,1127.9666748046875,125.27769470214844
82,1024.5867919921875,118.06004333496094
82,988.42333984375,482.4953918457031
82,1173.9278564453125,501.1740417480469
82,841.1182250976562,773.8907470703125
82,1314.636962890625,841.9764404296875
83,0.0,0.0
83,0.0,0.0
83,0.0,0.0
83,0.0,0.0
83,0.0,0.0
83,0.0,0.0
83,0.0,0.0
83,0.0,0.0
83,932.5718994140625,0.0
83,0.0,0.0
83,927.3653564453125,94.32836151123047
83,1143.949951171875,102.3526840209961
83,1036.5587158203125,95.2239990234375
83,1007.8837280273438,461.0519714355469
83,1182.1378173828125,485.0525207519531
83,844.8154907226562,757.4151000976562
83,1313.5296630859375,842.42578125
84,0.0,0.0
84,0.0,0.0
84,0.0,0.0
84,0.0,0.0
84,0.0,0.0
84,0.0,0.0
84,0.0,0.0
84,0.0,0.0
84,0.0,0.0
84,0.0,0.0
84,0.0,0.0
84,1145.4771728515625,100.78504943847656
84,1040.4635009765625,99.45542907714844
84,1038.5550537109375,450.3779602050781
84,1206.3870849609375,474.73809814453125
84,858.2947998046875,758.1024169921875
84,1314.81005859375,839.681396484375
85,0.0,0.0
85,0.0,0.0
85,0.0,0.0
85,0.0,0.0
85,0.0,0.0
85,0.0,0.0
85,0.0,0.0
85,0.0,0.0
85,0.0,0.0
85,0.0,0.0
85,940.9521484375,83.14022827148438
85,1163.01806640625,103.87751770019531
85,1059.3262939453125,105.27671813964844
85,1051.3260498046875,455.642333984375
85,1222.63623046875,486.13531494140625
85,859.0464477539062,752.331298828125
85,1313.8773193359375,840.90234375
86,0.0,0.0
86,0.0,0.0
86,0.0,0.0
86,0.0,0.0
86,0.0,0.0
86,0.0,0.0
86,0.0,0.0
86,0.0,0.0
86,0.0,0.0
86,0.0,0.0
86,974.3274536132812,85.61549377441406
86,1201.7684326171875,91.43751525878906
86,1079.4901123046875,91.78596496582031
86,1088.7315673828125,450.2908630371094
86,1230.156005859375,482.01556396484375
86,873.485595703125,747.1792602539062
86,1305.7225341796875,844.93798828125
87,0.0,0.0
87,0.0,0.0
87,0.0,0.0
87,0.0,0.0
87,0.0,0.0
87,0.0,0.0
87,0.0,0.0
87,0.0,0.0
87,1008.4046630859375,0.0
87,0.0,0.0
87,1006.4063110351562,83.5968017578125
87,1223.2498779296875,87.51727294921875
87,1104.5885009765625,85.9149169921875
87,1100.9267578125,466.2631530761719
87,1243.9423828125,510.3401184082031
87,869.5574340820312,722.674072265625
87,1318.91162109375,845.0426025390625
88,0.0,0.0
88,0.0,0.0
88,0.0,0.0
88,0.0,0.0
88,0.0,0.0
88,0.0,0.0
88,0.0,0.0
88,0.0,0.0
88,1025.802978515625,0.0
88,0.0,0.0
88,1036.2545166015625,87.09095764160156
88,1240.3323974609375,90.8023452758789
88,1118.0203857421875,87.8854751586914
88,1125.6424560546875,464.2610168457031
88,1252.2445068359375,510.2980041503906
88,887.2238159179688,713.4208984375
88,1315.6864013671875,845.4296264648438
89,0.0,0.0
89,0.0,0.0
89,0.0,0.0
89,0.0,0.0
89,0.0,0.0
89,0.0,0.0
89,0.0,0.0
89,0.0,0.0
89,1033.02294921875,0.0
89,0.0,0.0
89,1049.4005126953125,83.18108367919922
89,1259.98681640625,85.6764907836914
89,1123.4735107421875,86.2734375
89,1164.6634521484375,447.3813171386719
89,1257.658935546875,505.2810974121094
89,908.2926635742188,692.946044921875
89,1309.1405029296875,849.8753051757812
90,0.0,0.0
90,0.0,0.0
90,0.0,0.0
90,0.0,0.0
90,0.0,0.0
90,0.0,0.0
90,0.0,0.0
90,0.0,0.0
90,1070.103515625,0.0
90,0.0,0.0
90,1080.86181640625,77.1939468383789
90,1277.4654541015625,91.47908020019531
90,1135.2830810546875,91.12053680419922
90,1188.66552734375,456.1136474609375
90,1264.762939453125,514.4531860351562
90,932.0240478515625,682.6734619140625
90,1307.734375,846.9984741210938
91,0.0,0.0
91,0.0,0.0
91,0.0,0.0
91,0.0,0.0
91,0.0,0.0
91,0.0,0.0
91,0.0,0.0
91,0.0,0.0
91,1092.05029296875,0.0
91,0.0,0.0
91,1107.5780029296875,69.68943786621094
91,1302.0802001953125,87.04877471923828
91,1150.86767578125,89.5865249633789
91,1216.2447509765625,450.6021423339844
91,1262.3228759765625,516.5205078125
91,963.2417602539062,671.640625
91,1306.20166015625,851.0548095703125
92,0.0,0.0
92,0.0,0.0
92,0.0,0.0
92,0.0,0.0
92,0.0,0.0
92,0.0,0.0
92,0.0,0.0
92,0.0,0.0
92,1113.3096923828125,0.0
92,0.0,0.0
92,1137.716064453125,66.42395782470703
92,1327.0550537109375,86.55562591552734
92,1174.7833251953125,85.51652526855469
92,1236.9268798828125,456.71441650390625
92,1259.4268798828125,520.5767211914062
92,990.4239501953125,669.478759765625
92,1310.2218017578125,855.5308227539062
93,0.0,0.0
93,0.0,0.0
93,0.0,0.0
93,0.0,0.0
93,0.0,0.0
93,0.0,0.0
93,0.0,0.0
93,0.0,0.0
93,1140.086181640625,0.0
93,0.0,0.0
93,1164.3870849609375,60.466758728027344
93,1339.552734375,96.08001708984375
93,1194.4697265625,101.50909423828125
93,1257.161865234375,456.439208984375
93,1267.886962890625,531.4493408203125
93,1032.5419921875,661.1558837890625
93,1314.7896728515625,858.171630859375
94,0.0,0.0
94,0.0,0.0
94,0.0,0.0
94,0.0,0.0
94,0.0,0.0
94,0.0,0.0
94,0.0,0.0
94,0.0,0.0
94,1173.3701171875,0.0
94,0.0,0.0
94,1200.14599609375,63.103294372558594
94,1341.5877685546875,97.00982666015625
94,1217.93701171875,102.5954818725586
94,1262.25146484375,459.6423645019531
94,1290.987548828125,533.8809814453125
94,1050.5362548828125,671.490966796875
94,1314.26318359375,852.5242309570312
95,0.0,0.0
95,0.0,0.0
95,0.0,0.0
95,0.0,0.0
95,0.0,0.0
95,0.0,0.0
95,0.0,0.0
95,0.0,0.0
95,0.0,0.0
95,0.0,0.0
95,0.0,0.0
95,1382.6400146484375,95.92584228515625
95,1250.5181884765625,112.1143569946289
95,1313.2037353515625,442.01422119140625
95,1295.1231689453125,538.5538330078125
95,1106.26611328125,634.2138061523438
95,1305.5501708984375,854.0130615234375
96,0.0,0.0
96,0.0,0.0
96,0.0,0.0
96,0.0,0.0
96,0.0,0.0
96,0.0,0.0
96,0.0,0.0
96,0.0,0.0
96,0.0,0.0
96,0.0,0.0
96,1259.674072265625,41.82252502441406
96,1377.676025390625,96.7851333618164
96,1262.7138671875,118.28663635253906
96,1341.324462890625,416.51495361328125
96,1308.205810546875,518.4351196289062
96,1158.2567138671875,644.997802734375
96,1301.414306640625,865.1534423828125
97,0.0,0.0
97,0.0,0.0
97,0.0,0.0
97,0.0,0.0
97,0.0,0.0
97,0.0,0.0
97,0.0,0.0
97,0.0,0.0
97,0.0,0.0
97,0.0,0.0
97,1281.97705078125,28.039901733398438
97,1391.291015625,90.09976959228516
97,1271.1883544921875,105.00448608398438
97,1389.062255859375,426.6568908691406
97,1319.4649658203125,501.6601867675781
97,1250.535888671875,707.469482421875
97,1307.40087890625,877.7472534179688
98,0.0,0.0
98,0.0,0.0
98,0.0,0.0
98,0.0,0.0
98,0.0,0.0
98,0.0,0.0
98,0.0,0.0
98,0.0,0.0
98,0.0,0.0
98,0.0,0.0
98,0.0,0.0
98,1442.2310791015625,105.79486083984375
98,1278.258544921875,121.38848876953125
98,1464.8341064453125,421.055419921875
98,1310.5501708984375,502.1769104003906
98,1350.5399169921875,687.6084594726562
98,1306.44580078125,867.7537231445312
99,0.0,0.0
99,0.0,0.0
99,0.0,0.0
99,0.0,0.0
99,0.0,0.0
99,0.0,0.0
99,0.0,0.0
99,0.0,0.0
99,0.0,0.0
99,0.0,0.0
99,0.0,0.0
99,1464.84912109375,107.99505615234375
99,1294.197509765625,124.19579315185547
99,1478.1190185546875,424.1854248046875
99,1319.2474365234375,510.02435302734375
99,1342.42724609375,688.4529418945312
99,1301.732666015625,877.272216796875
100,0.0,0.0
100,0.0,0.0
100,0.0,0.0
100,0.0,0.0
100,0.0,0.0
100,0.0,0.0
100,0.0,0.0
100,0.0,0.0
100,0.0,0.0
100,0.0,0.0
100,0.0,0.0
100,1475.9251708984375,103.14537048339844
100,1293.6251220703125,117.72688293457031
100,1529.2197265625,417.1181945800781
100,1350.7406005859375,483.4101867675781
100,1372.056396484375,703.0222778320312
100,1311.11767578125,865.10595703125
101,0.0,0.0
101,0.0,0.0
101,0.0,0.0
101,0.0,0.0
101,0.0,0.0
101,0.0,0.0
101,0.0,0.0
101,0.0,0.0
101,0.0,0.0
101,0.0,0.0
101,0.0,0.0
101,1497.085205078125,99.73221588134766
101,1313.7664794921875,111.7837142944336
101,1537.3355712890625,434.00848388671875
101,1349.3583984375,499.7965393066406
101,1377.604736328125,709.8878173828125
101,1300.3837890625,874.2738647460938
102,0.0,0.0
102,0.0,0.0
102,0.0,0.0
102,0.0,0.0
102,0.0,0.0
102,0.0,0.0
102,0.0,0.0
102,0.0,0.0
102,0.0,0.0
102,0.0,0.0
102,0.0,0.0
102,1518.83935546875,103.13566589355469
102,1325.2296142578125,108.711181640625
102,1562.4232177734375,434.32830810546875
102,1350.5902099609375,484.0871276855469
102,1403.805908203125,727.8814086914062
102,1302.44140625,869.438232421875
103,0.0,0.0
103,0.0,0.0
103,0.0,0.0
103,0.0,0.0
103,0.0,0.0
103,0.0,0.0
103,0.0,0.0
103,0.0,0.0
103,0.0,0.0
103,0.0,0.0
103,0.0,0.0
103,1522.1051025390625,101.19628143310547
103,1337.4703369140625,109.346923828125
103,1572.153564453125,430.9662780761719
103,1359.724609375,496.6057434082031
103,1432.751953125,741.1448974609375
103,1304.1463623046875,892.8143920898438
104,0.0,0.0
104,0.0,0.0
104,0.0,0.0
104,0.0,0.0
104,0.0,0.0
104,0.0,0.0
104,0.0,0.0
104,0.0,0.0
104,0.0,0.0
104,0.0,0.0
104,0.0,0.0
104,1543.215087890625,84.01263427734375
104,1355.1883544921875,90.53633880615234
104,1595.7481689453125,433.6485900878906
104,1368.3824462890625,492.219482421875
104,1462.118408203125,750.4900512695312
104,1302.421142578125,887.0004272460938
105,0.0,0.0
105,0.0,0.0
105,0.0,0.0
105,0.0,0.0
105,0.0,0.0
105,0.0,0.0
105,0.0,0.0
105,0.0,0.0
105,0.0,0.0
105,0.0,0.0
105,0.0,0.0
105,1564.2188720703125,122.87200927734375
105,1360.64697265625,128.6590118408203
105,1631.320068359375,458.1966247558594
105,1368.546630859375,488.5257873535156
105,1513.5201416015625,763.8656616210938
105,1314.1466064453125,856.4573364257812
106,0.0,0.0
106,0.0,0.0
106,0.0,0.0
106,0.0,0.0
106,0.0,0.0
106,0.0,0.0
106,0.0,0.0
106,0.0,0.0
106,0.0,0.0
106,0.0,0.0
106,0.0,0.0
106,1573.49560546875,146.06039428710938
106,1371.5750732421875,154.92269897460938
106,1648.3221435546875,470.2771911621094
106,1371.6917724609375,505.2019958496094
106,1564.688232421875,770.739501953125
106,1321.3255615234375,865.2508544921875
107,0.0,0.0
107,0.0,0.0
107,0.0,0.0
107,0.0,0.0
107,0.0,0.0
107,0.0,0.0
107,0.0,0.0
107,0.0,0.0
107,0.0,0.0
107,0.0,0.0
107,0.0,0.0
107,1579.296142578125,142.95249938964844
107,1385.4483642578125,151.33840942382812
107,1656.7552490234375,473.5409851074219
107,1374.70703125,508.9752502441406
107,1614.7261962890625,778.4600830078125
107,1325.4920654296875,864.0421142578125
108,0.0,0.0
108,0.0,0.0
108,0.0,0.0
108,0.0,0.0
108,0.0,0.0
108,0.0,0.0
108,0.0,0.0
108,0.0,0.0
108,0.0,0.0
108,0.0,0.0
108,0.0,0.0
108,1601.470947265625,133.08119201660156
108,1409.384765625,148.06585693359375
108,1675.9368896484375,459.25982666015625
108,1384.015380859375,501.6170654296875
108,1657.33740234375,794.8055419921875
108,1314.8341064453125,865.673095703125
109,0.0,0.0
109,0.0,0.0
109,0.0,0.0
109,0.0,0.0
109,0.0,0.0
109,0.0,0.0
109,0.0,0.0
109,0.0,0.0
109,0.0,0.0
109,0.0,0.0
109,0.0,0.0
109,1603.4276123046875,172.9302520751953
109,1439.8739013671875,187.66932678222656
109,1676.2877197265625,471.25140380859375
109,1392.1116943359375,510.65234375
109,1715.6448974609375,805.2220458984375
109,1316.7720947265625,866.81640625
110,0.0,0.0
110,0.0,0.0
110,0.0,0.0
110,0.0,0.0
110,0.0,0.0
110,0.0,0.0
110,0.0,0.0
110,0.0,0.0
110,0.0,0.0
110,0.0,0.0
110,0.0,0.0
110,1608.13232421875,127.75282287597656
110,1452.0589599609375,142.31268310546875
110,1684.58251953125,463.8485412597656
110,1394.3056640625,508.9015808105469
110,1766.6507568359375,796.951171875
110,1322.4444580078125,856.4705810546875
111,0.0,0.0
111,0.0,0.0
111,0.0,0.0
111,0.0,0.0
111,0.0,0.0
111,0.0,0.0
111,0.0,0.0
111,0.0,0.0
111,0.0,0.0
111,0.0,0.0
111,0.0,0.0
111,1586.8800048828125,132.74432373046875
111,1463.901123046875,152.06607055664062
111,1677.574951171875,465.9454650878906
111,1413.6324462890625,523.0413818359375
111,1796.58837890625,803.3139038085938
111,1322.744384765625,863.83544921875
112,0.0,0.0
112,0.0,0.0
112,0.0,0.0
112,0.0,0.0
112,0.0,0.0
112,0.0,0.0
112,0.0,0.0
112,0.0,0.0
